date;AA;GE;IBM;MSFT
06/03/1992 0:00;5.99;3.85;16.47;1.94
09/03/1992 0:00;5.85;3.85;16.67;1.95
10/03/1992 0:00;5.83;3.87;16.76;1.99
11/03/1992 0:00;5.78;3.84;16.74;1.97
12/03/1992 0:00;5.75;3.84;17.0;1.98
13/03/1992 0:00;5.96;3.88;17.09;1.98
16/03/1992 0:00;6.15;3.88;16.93;2.03
17/03/1992 0:00;6.17;3.91;16.71;2.1
18/03/1992 0:00;6.06;3.9;16.69;2.07
19/03/1992 0:00;6.07;3.89;16.38;2.09
20/03/1992 0:00;6.07;3.91;16.43;2.1
23/03/1992 0:00;6.08;3.89;16.33;2.1
24/03/1992 0:00;6.13;3.87;16.26;2.09
25/03/1992 0:00;6.25;3.87;16.24;2.1
26/03/1992 0:00;6.29;3.82;16.05;2.05
27/03/1992 0:00;6.11;3.79;15.88;1.99
30/03/1992 0:00;6.09;3.78;15.9;1.96
31/03/1992 0:00;6.08;3.77;15.93;1.94
01/04/1992 0:00;6.07;3.8;15.81;1.97
02/04/1992 0:00;6.08;3.74;15.69;1.92
03/04/1992 0:00;5.87;3.72;15.59;1.92
06/04/1992 0:00;5.97;3.76;15.85;1.99
07/04/1992 0:00;5.9;3.69;15.71;1.9
08/04/1992 0:00;5.78;3.62;16.19;1.92
09/04/1992 0:00;5.83;3.72;16.24;1.96
10/04/1992 0:00;5.87;3.78;16.4;1.9
13/04/1992 0:00;6.36;3.74;16.69;1.92
14/04/1992 0:00;6.19;3.82;16.83;1.92
15/04/1992 0:00;6.44;3.88;16.88;2.11
16/04/1992 0:00;6.61;3.93;16.9;2.09
20/04/1992 0:00;6.71;3.92;17.07;1.93
21/04/1992 0:00;6.57;3.87;17.17;1.9
22/04/1992 0:00;6.47;3.84;17.19;1.93
23/04/1992 0:00;6.51;3.81;17.02;1.9
24/04/1992 0:00;6.61;3.77;16.81;1.84
27/04/1992 0:00;6.38;3.77;16.81;1.85
28/04/1992 0:00;6.49;3.78;16.88;1.78
29/04/1992 0:00;6.47;3.77;16.81;1.82
30/04/1992 0:00;6.71;3.81;17.31;1.81
01/05/1992 0:00;6.6;3.77;17.29;1.86
04/05/1992 0:00;6.57;3.84;17.64;1.87
05/05/1992 0:00;6.55;3.83;17.91;1.91
06/05/1992 0:00;6.47;3.83;17.81;1.9
07/05/1992 0:00;6.56;3.82;18.12;1.88
08/05/1992 0:00;6.57;3.85;18.0;1.87
11/05/1992 0:00;6.77;3.94;18.14;1.87
12/05/1992 0:00;6.71;3.93;18.07;1.87
13/05/1992 0:00;6.75;3.9;17.85;1.85
14/05/1992 0:00;6.68;3.87;17.73;1.81
15/05/1992 0:00;6.56;3.84;17.71;1.8
18/05/1992 0:00;6.7;3.82;17.54;1.85
19/05/1992 0:00;6.72;3.89;17.88;1.87
20/05/1992 0:00;6.67;3.86;17.71;1.91
21/05/1992 0:00;6.65;3.82;17.68;1.91
22/05/1992 0:00;6.67;3.81;17.73;1.9
26/05/1992 0:00;6.7;3.74;17.49;1.89
27/05/1992 0:00;6.67;3.77;17.56;1.88
28/05/1992 0:00;6.74;3.84;17.61;1.95
29/05/1992 0:00;6.73;3.8;17.54;1.98
01/06/1992 0:00;6.83;3.8;17.51;2.03
02/06/1992 0:00;6.84;3.78;17.51;2.01
03/06/1992 0:00;6.93;3.81;17.34;2.01
04/06/1992 0:00;6.9;3.82;17.2;2.01
05/06/1992 0:00;6.85;3.88;17.46;1.98
08/06/1992 0:00;6.85;3.82;17.59;1.94
09/06/1992 0:00;6.74;3.81;17.51;1.88
10/06/1992 0:00;6.64;3.8;17.42;1.84
11/06/1992 0:00;6.57;3.85;17.78;1.77
12/06/1992 0:00;6.63;3.82;17.97;1.84
15/06/1992 0:00;6.62;3.83;18.19;1.86
16/06/1992 0:00;6.62;3.88;18.0;1.79
17/06/1992 0:00;6.68;3.81;17.9;1.78
18/06/1992 0:00;6.43;3.81;18.26;1.77
19/06/1992 0:00;6.37;3.81;18.36;1.81
22/06/1992 0:00;6.39;3.82;18.41;1.82
23/06/1992 0:00;6.35;3.83;18.53;1.81
24/06/1992 0:00;6.38;3.83;18.87;1.77
25/06/1992 0:00;6.42;3.87;18.77;1.72
26/06/1992 0:00;6.39;3.91;18.79;1.64
29/06/1992 0:00;6.49;3.96;19.06;1.77
30/06/1992 0:00;6.58;3.9;18.91;1.72
01/07/1992 0:00;6.73;3.93;18.99;1.77
02/07/1992 0:00;6.51;3.87;18.72;1.72
06/07/1992 0:00;6.37;3.88;18.96;1.71
07/07/1992 0:00;6.21;3.81;18.7;1.67
08/07/1992 0:00;6.29;3.86;18.91;1.69
09/07/1992 0:00;6.41;3.9;18.84;1.69
10/07/1992 0:00;6.33;3.83;18.87;1.71
13/07/1992 0:00;6.37;3.85;18.91;1.72
14/07/1992 0:00;6.43;3.9;18.91;1.75
15/07/1992 0:00;6.24;3.91;19.18;1.76
16/07/1992 0:00;6.26;3.88;19.37;1.77
17/07/1992 0:00;6.31;3.88;18.36;1.73
20/07/1992 0:00;6.21;3.87;17.95;1.7
21/07/1992 0:00;6.18;3.86;18.12;1.76
22/07/1992 0:00;6.16;3.83;17.88;1.72
23/07/1992 0:00;6.17;3.85;17.92;1.74
24/07/1992 0:00;6.26;3.74;17.92;1.79
27/07/1992 0:00;6.28;3.76;17.85;1.79
28/07/1992 0:00;6.38;3.8;18.12;1.82
29/07/1992 0:00;6.54;3.86;18.24;1.82
30/07/1992 0:00;6.43;3.82;18.43;1.8
31/07/1992 0:00;6.39;3.83;18.31;1.79
03/08/1992 0:00;6.35;3.77;18.33;1.81
04/08/1992 0:00;6.27;3.78;18.21;1.81
05/08/1992 0:00;6.21;3.75;17.71;1.77
06/08/1992 0:00;6.13;3.79;17.28;1.76
07/08/1992 0:00;6.13;3.78;17.06;1.74
10/08/1992 0:00;6.05;3.79;17.33;1.74
11/08/1992 0:00;5.97;3.8;17.23;1.75
12/08/1992 0:00;5.96;3.76;17.31;1.74
13/08/1992 0:00;5.92;3.77;17.26;1.74
14/08/1992 0:00;5.96;3.78;17.31;1.74
17/08/1992 0:00;5.93;3.81;17.36;1.71
18/08/1992 0:00;5.91;3.84;17.23;1.71
19/08/1992 0:00;5.91;3.81;16.96;1.7
20/08/1992 0:00;5.92;3.81;16.82;1.73
21/08/1992 0:00;5.64;3.76;16.84;1.71
24/08/1992 0:00;5.55;3.71;16.67;1.69
25/08/1992 0:00;5.58;3.71;17.06;1.73
26/08/1992 0:00;5.62;3.69;16.91;1.76
27/08/1992 0:00;5.62;3.72;17.11;1.81
28/08/1992 0:00;5.78;3.68;17.09;1.83
31/08/1992 0:00;5.63;3.71;16.96;1.83
01/09/1992 0:00;5.68;3.72;17.16;1.83
02/09/1992 0:00;5.92;3.73;17.14;1.85
03/09/1992 0:00;5.88;3.74;16.96;1.88
04/09/1992 0:00;5.8;3.74;16.84;1.87
08/09/1992 0:00;5.71;3.71;16.87;1.88
09/09/1992 0:00;5.82;3.73;17.01;1.92
10/09/1992 0:00;6.04;3.77;17.14;1.94
11/09/1992 0:00;5.95;3.76;17.23;1.93
14/09/1992 0:00;6.12;3.88;17.31;2.01
15/09/1992 0:00;5.95;3.87;16.74;2.0
16/09/1992 0:00;6.0;3.91;16.28;1.97
17/09/1992 0:00;5.95;3.96;16.4;1.99
18/09/1992 0:00;5.97;3.99;16.35;1.96
21/09/1992 0:00;5.97;3.96;16.52;1.94
22/09/1992 0:00;5.9;3.9;16.3;1.91
23/09/1992 0:00;5.85;3.92;16.38;1.94
24/09/1992 0:00;5.91;3.93;16.16;1.97
25/09/1992 0:00;5.79;3.93;16.11;1.93
28/09/1992 0:00;5.82;4.0;16.21;1.89
29/09/1992 0:00;5.72;3.94;15.86;1.93
30/09/1992 0:00;5.78;3.95;15.81;1.98
01/10/1992 0:00;5.71;3.93;15.69;1.96
02/10/1992 0:00;5.62;3.82;15.37;1.93
05/10/1992 0:00;5.59;3.8;15.45;2.01
06/10/1992 0:00;5.63;3.76;15.62;2.03
07/10/1992 0:00;5.6;3.72;15.35;1.99
08/10/1992 0:00;5.6;3.81;15.54;2.05
09/10/1992 0:00;5.59;3.79;15.37;2.02
12/10/1992 0:00;5.66;3.8;15.37;2.06
13/10/1992 0:00;5.75;3.78;15.42;2.07
14/10/1992 0:00;5.69;3.79;15.28;2.05
15/10/1992 0:00;5.6;3.79;14.27;2.08
16/10/1992 0:00;5.75;3.85;13.86;2.1
19/10/1992 0:00;5.84;3.85;13.41;2.16
20/10/1992 0:00;5.85;3.86;13.39;2.16
21/10/1992 0:00;5.92;3.84;13.41;2.21
22/10/1992 0:00;5.98;3.85;13.41;2.2
23/10/1992 0:00;5.97;3.83;13.54;2.18
26/10/1992 0:00;6.03;3.88;13.22;2.21
27/10/1992 0:00;5.93;3.87;12.88;2.16
28/10/1992 0:00;6.09;3.92;13.14;2.17
29/10/1992 0:00;6.1;3.91;12.93;2.21
30/10/1992 0:00;6.08;3.87;13.1;2.18
02/11/1992 0:00;6.09;3.96;13.49;2.2
03/11/1992 0:00;6.1;3.94;13.54;2.17
04/11/1992 0:00;6.08;3.96;13.37;2.17
05/11/1992 0:00;6.04;3.95;13.13;2.26
06/11/1992 0:00;6.04;3.91;13.21;2.28
09/11/1992 0:00;5.99;3.94;13.46;2.26
10/11/1992 0:00;5.93;3.9;13.13;2.28
11/11/1992 0:00;5.92;3.96;12.96;2.3
12/11/1992 0:00;5.95;3.97;12.78;2.3
13/11/1992 0:00;5.83;3.98;12.93;2.29
16/11/1992 0:00;5.67;3.94;12.93;2.28
17/11/1992 0:00;5.62;3.94;12.81;2.21
18/11/1992 0:00;5.72;3.97;12.59;2.26
19/11/1992 0:00;5.74;3.94;12.21;2.31
20/11/1992 0:00;5.83;4.04;12.41;2.33
23/11/1992 0:00;5.83;4.14;12.61;2.17
24/11/1992 0:00;5.92;4.17;12.93;2.25
25/11/1992 0:00;5.97;4.18;13.03;2.24
27/11/1992 0:00;6.02;4.18;13.16;2.25
30/11/1992 0:00;6.15;4.2;13.61;2.29
01/12/1992 0:00;6.23;4.18;13.51;2.29
02/12/1992 0:00;6.18;4.21;13.53;2.23
03/12/1992 0:00;6.14;4.15;13.41;2.25
04/12/1992 0:00;6.15;4.2;13.36;2.25
07/12/1992 0:00;6.15;4.21;13.13;2.29
08/12/1992 0:00;6.2;4.25;13.03;2.27
09/12/1992 0:00;6.39;4.27;12.49;2.26
10/12/1992 0:00;6.32;4.24;12.31;2.19
11/12/1992 0:00;6.3;4.26;12.44;2.12
14/12/1992 0:00;6.23;4.23;12.54;2.14
15/12/1992 0:00;6.24;4.28;11.19;2.12
16/12/1992 0:00;6.23;4.25;10.34;2.14
17/12/1992 0:00;6.25;4.34;10.57;2.21
18/12/1992 0:00;6.32;4.41;10.24;2.21
21/12/1992 0:00;6.3;4.45;9.75;2.22
22/12/1992 0:00;6.27;4.42;10.32;2.15
23/12/1992 0:00;6.25;4.39;10.22;2.14
24/12/1992 0:00;6.23;4.4;10.52;2.14
28/12/1992 0:00;6.18;4.42;10.32;2.15
29/12/1992 0:00;6.19;4.39;9.92;2.12
30/12/1992 0:00;6.29;4.41;9.99;2.11
31/12/1992 0:00;6.28;4.35;10.04;2.1
04/01/1993 0:00;6.4;4.35;9.99;2.09
05/01/1993 0:00;6.41;4.4;9.75;2.12
06/01/1993 0:00;6.37;4.38;9.57;2.19
07/01/1993 0:00;6.36;4.37;9.37;2.14
08/01/1993 0:00;6.18;4.36;9.27;2.14
11/01/1993 0:00;6.21;4.32;9.52;2.19
12/01/1993 0:00;6.12;4.33;9.72;2.2
13/01/1993 0:00;6.02;4.31;9.52;2.24
14/01/1993 0:00;6.02;4.32;9.72;2.24
15/01/1993 0:00;6.1;4.3;9.62;2.2
18/01/1993 0:00;6.1;4.3;9.87;2.19
19/01/1993 0:00;6.04;4.28;9.65;2.17
20/01/1993 0:00;6.03;4.2;9.35;2.17
21/01/1993 0:00;6.06;4.25;9.25;2.2
22/01/1993 0:00;6.16;4.29;9.7;2.19
25/01/1993 0:00;6.24;4.32;9.75;2.17
26/01/1993 0:00;6.24;4.33;9.77;2.16
27/01/1993 0:00;6.35;4.3;9.89;2.12
28/01/1993 0:00;6.51;4.35;10.02;2.14
29/01/1993 0:00;6.52;4.38;10.27;2.12
01/02/1993 0:00;6.45;4.39;10.49;2.15
02/02/1993 0:00;6.5;4.32;10.39;2.19
03/02/1993 0:00;6.52;4.38;10.19;2.17
04/02/1993 0:00;6.7;4.41;10.35;2.09
05/02/1993 0:00;6.84;4.42;10.48;2.19
08/02/1993 0:00;6.74;4.41;10.66;2.11
09/02/1993 0:00;6.63;4.41;10.76;2.06
10/02/1993 0:00;6.61;4.41;10.53;2.1
11/02/1993 0:00;6.62;4.39;10.3;2.09
12/02/1993 0:00;6.52;4.32;10.23;2.05
16/02/1993 0:00;6.33;4.22;10.08;1.97
17/02/1993 0:00;6.41;4.2;10.18;1.97
18/02/1993 0:00;6.38;4.16;10.18;2.0
19/02/1993 0:00;6.27;4.18;10.18;1.96
22/02/1993 0:00;6.26;4.23;10.33;1.88
23/02/1993 0:00;6.28;4.25;10.3;1.95
24/02/1993 0:00;6.33;4.28;10.45;2.06
25/02/1993 0:00;6.23;4.3;10.83;2.07
26/02/1993 0:00;6.18;4.28;10.96;2.05
01/03/1993 0:00;6.1;4.24;11.03;2.0
02/03/1993 0:00;6.18;4.35;10.93;2.08
03/03/1993 0:00;6.16;4.39;11.13;2.08
04/03/1993 0:00;6.04;4.36;11.06;2.06
05/03/1993 0:00;6.16;4.39;11.13;2.03
08/03/1993 0:00;6.35;4.48;11.31;2.05
09/03/1993 0:00;6.47;4.47;11.41;2.07
10/03/1993 0:00;6.34;4.5;11.26;2.09
11/03/1993 0:00;6.25;4.48;11.06;2.12
12/03/1993 0:00;6.13;4.43;11.21;2.19
15/03/1993 0:00;6.24;4.43;11.08;2.15
16/03/1993 0:00;6.23;4.45;11.11;2.15
17/03/1993 0:00;6.23;4.46;10.98;2.1
18/03/1993 0:00;6.25;4.53;11.01;2.09
19/03/1993 0:00;6.18;4.54;10.83;2.07
22/03/1993 0:00;6.18;4.55;10.81;2.05
23/03/1993 0:00;6.08;4.51;10.93;2.04
24/03/1993 0:00;6.07;4.6;10.3;2.12
25/03/1993 0:00;6.05;4.62;10.18;2.15
26/03/1993 0:00;5.99;4.6;10.35;2.13
29/03/1993 0:00;5.98;4.62;10.43;2.14
30/03/1993 0:00;5.8;4.66;10.08;2.23
31/03/1993 0:00;5.69;4.57;10.25;2.27
01/04/1993 0:00;5.72;4.59;10.45;2.28
02/04/1993 0:00;5.69;4.56;10.6;2.2
05/04/1993 0:00;5.63;4.59;10.6;2.25
06/04/1993 0:00;5.54;4.68;10.48;2.2
07/04/1993 0:00;5.5;4.7;10.53;2.22
08/04/1993 0:00;5.32;4.71;10.13;2.19
12/04/1993 0:00;5.46;4.78;10.28;2.21
13/04/1993 0:00;5.5;4.77;9.95;2.18
14/04/1993 0:00;5.52;4.84;9.87;2.19
15/04/1993 0:00;5.57;4.9;9.82;2.14
16/04/1993 0:00;5.62;4.88;9.87;2.14
19/04/1993 0:00;5.61;4.87;9.92;2.14
20/04/1993 0:00;5.69;4.84;10.2;2.13
21/04/1993 0:00;5.81;4.76;9.9;2.08
22/04/1993 0:00;5.73;4.73;9.77;2.04
23/04/1993 0:00;5.63;4.77;9.62;2.0
26/04/1993 0:00;5.76;4.71;9.75;1.97
27/04/1993 0:00;5.8;4.74;9.75;2.03
28/04/1993 0:00;5.75;4.63;10.05;2.11
29/04/1993 0:00;5.82;4.69;9.85;2.1
30/04/1993 0:00;5.83;4.64;9.8;2.1
03/05/1993 0:00;5.79;4.66;9.92;2.11
04/05/1993 0:00;5.73;4.6;9.92;2.16
05/05/1993 0:00;5.7;4.73;9.95;2.19
06/05/1993 0:00;5.7;4.79;9.83;2.14
07/05/1993 0:00;5.64;4.83;9.91;2.14
10/05/1993 0:00;5.61;4.82;9.96;2.19
11/05/1993 0:00;5.71;4.76;9.96;2.15
12/05/1993 0:00;5.85;4.78;9.78;2.12
13/05/1993 0:00;5.85;4.73;9.68;2.11
14/05/1993 0:00;5.83;4.78;9.75;2.1
17/05/1993 0:00;5.91;4.8;9.7;2.12
18/05/1993 0:00;5.99;4.73;9.98;2.17
19/05/1993 0:00;6.1;4.78;10.11;2.27
20/05/1993 0:00;6.03;4.76;10.03;2.31
21/05/1993 0:00;6.0;4.72;9.86;2.27
24/05/1993 0:00;6.02;4.75;10.14;2.26
25/05/1993 0:00;6.14;4.73;10.26;2.24
26/05/1993 0:00;6.1;4.76;10.75;2.34
27/05/1993 0:00;6.12;4.81;10.85;2.31
28/05/1993 0:00;5.99;4.75;10.75;2.27
01/06/1993 0:00;6.08;4.82;10.59;2.36
02/06/1993 0:00;6.15;4.85;10.98;2.35
03/06/1993 0:00;6.15;4.85;10.98;2.32
04/06/1993 0:00;6.19;4.84;11.0;2.31
07/06/1993 0:00;6.15;4.83;10.64;2.29
08/06/1993 0:00;6.09;4.82;10.64;2.27
09/06/1993 0:00;6.01;4.82;10.77;2.23
10/06/1993 0:00;5.98;4.82;10.7;2.24
11/06/1993 0:00;5.89;4.86;10.7;2.19
14/06/1993 0:00;5.91;4.79;10.59;2.27
15/06/1993 0:00;5.81;4.85;10.16;2.27
16/06/1993 0:00;5.83;4.92;10.26;2.24
17/06/1993 0:00;5.92;4.91;10.11;2.23
18/06/1993 0:00;5.99;4.89;10.06;2.15
21/06/1993 0:00;6.0;4.91;10.03;2.18
22/06/1993 0:00;6.02;4.9;10.03;2.16
23/06/1993 0:00;6.0;4.95;9.91;2.18
24/06/1993 0:00;6.08;4.93;9.93;2.17
25/06/1993 0:00;6.06;4.89;10.14;2.17
28/06/1993 0:00;6.05;4.92;10.26;2.22
29/06/1993 0:00;6.12;4.93;10.06;2.19
30/06/1993 0:00;6.21;4.94;10.06;2.16
01/07/1993 0:00;6.4;4.91;10.03;2.14
02/07/1993 0:00;6.34;4.93;9.83;2.14
06/07/1993 0:00;6.23;4.88;9.55;2.11
07/07/1993 0:00;6.24;4.88;9.5;2.05
08/07/1993 0:00;6.23;5.0;9.5;2.08
09/07/1993 0:00;6.34;5.0;9.5;2.08
12/07/1993 0:00;6.25;5.02;9.81;2.06
13/07/1993 0:00;6.26;5.06;9.7;2.03
14/07/1993 0:00;6.33;5.09;9.65;2.07
15/07/1993 0:00;6.35;5.1;9.68;2.05
16/07/1993 0:00;6.22;5.15;9.3;1.99
19/07/1993 0:00;6.24;5.13;8.89;1.93
20/07/1993 0:00;6.25;5.11;8.74;1.98
21/07/1993 0:00;6.21;5.11;8.89;1.94
22/07/1993 0:00;6.16;5.06;8.84;1.91
23/07/1993 0:00;6.25;5.04;8.61;1.91
26/07/1993 0:00;6.3;5.09;8.63;1.92
27/07/1993 0:00;6.43;5.07;9.3;1.85
28/07/1993 0:00;6.53;5.04;8.96;1.92
29/07/1993 0:00;6.36;5.09;8.94;1.94
30/07/1993 0:00;6.32;5.08;9.07;1.82
02/08/1993 0:00;6.4;5.11;8.94;1.79
03/08/1993 0:00;6.56;5.09;8.84;1.79
04/08/1993 0:00;6.53;5.07;9.04;1.79
05/08/1993 0:00;6.47;5.13;8.96;1.84
06/08/1993 0:00;6.39;5.13;8.89;1.8
09/08/1993 0:00;6.34;5.13;8.84;1.79
10/08/1993 0:00;6.48;5.11;8.86;1.74
11/08/1993 0:00;6.47;5.09;8.66;1.78
12/08/1993 0:00;6.43;5.06;8.55;1.82
13/08/1993 0:00;6.39;5.02;8.53;1.85
16/08/1993 0:00;6.59;5.04;8.4;1.91
17/08/1993 0:00;6.62;5.0;8.81;1.9
18/08/1993 0:00;6.64;5.01;8.76;1.9
19/08/1993 0:00;6.63;4.98;8.81;1.82
20/08/1993 0:00;6.63;5.09;8.84;1.87
23/08/1993 0:00;6.66;5.04;9.09;1.89
24/08/1993 0:00;6.76;5.09;8.99;1.86
25/08/1993 0:00;6.82;5.09;9.01;1.82
26/08/1993 0:00;6.86;5.09;9.01;1.77
27/08/1993 0:00;6.76;5.06;9.04;1.76
30/08/1993 0:00;6.77;5.08;9.14;1.78
31/08/1993 0:00;6.7;5.07;9.37;1.84
01/09/1993 0:00;6.7;5.06;9.4;1.88
02/09/1993 0:00;6.51;5.03;9.42;1.88
03/09/1993 0:00;6.63;5.02;9.37;1.86
07/09/1993 0:00;6.51;5.0;9.32;1.84
08/09/1993 0:00;6.39;4.96;9.09;1.83
09/09/1993 0:00;6.43;4.95;9.09;1.87
10/09/1993 0:00;6.39;4.98;8.96;1.92
13/09/1993 0:00;6.37;4.99;8.99;1.88
14/09/1993 0:00;6.36;5.06;8.91;1.85
15/09/1993 0:00;6.38;5.06;8.94;1.88
16/09/1993 0:00;6.48;5.07;8.91;1.87
17/09/1993 0:00;6.38;5.09;8.89;1.87
20/09/1993 0:00;6.13;5.05;8.66;1.86
21/09/1993 0:00;5.96;5.0;8.63;1.87
22/09/1993 0:00;6.08;5.01;8.58;1.9
23/09/1993 0:00;6.01;5.0;8.58;1.93
24/09/1993 0:00;6.07;4.93;8.55;1.96
27/09/1993 0:00;6.14;5.01;8.55;2.02
28/09/1993 0:00;6.05;4.98;8.55;2.06
29/09/1993 0:00;5.96;4.95;8.53;2.04
30/09/1993 0:00;5.99;4.98;8.61;2.03
01/10/1993 0:00;6.13;4.98;8.99;2.01
04/10/1993 0:00;6.14;5.0;9.07;2.03
05/10/1993 0:00;6.03;4.96;8.96;2.04
06/10/1993 0:00;6.07;4.96;9.01;2.08
07/10/1993 0:00;6.11;4.96;9.01;2.07
08/10/1993 0:00;6.04;4.98;9.07;2.08
11/10/1993 0:00;5.96;5.01;9.04;2.06
12/10/1993 0:00;6.02;4.96;8.96;2.07
13/10/1993 0:00;6.01;4.99;8.84;2.04
14/10/1993 0:00;5.94;5.01;8.73;2.02
15/10/1993 0:00;5.95;5.11;9.12;1.98
18/10/1993 0:00;6.07;5.09;9.01;2.04
19/10/1993 0:00;6.13;5.09;8.89;1.97
20/10/1993 0:00;6.07;5.1;8.94;1.99
21/10/1993 0:00;6.04;5.05;9.22;1.95
22/10/1993 0:00;6.15;4.98;9.12;1.97
25/10/1993 0:00;6.31;4.97;9.2;1.98
26/10/1993 0:00;6.21;5.0;9.48;1.95
27/10/1993 0:00;6.11;5.05;9.42;1.96
28/10/1993 0:00;6.03;5.03;9.37;1.94
29/10/1993 0:00;6.07;5.04;9.42;1.97
01/11/1993 0:00;6.08;5.06;9.78;1.99
02/11/1993 0:00;6.1;5.04;10.42;1.97
03/11/1993 0:00;6.0;5.0;10.4;1.93
04/11/1993 0:00;6.06;4.87;10.24;1.88
05/11/1993 0:00;6.1;4.89;10.27;1.93
08/11/1993 0:00;6.11;4.87;10.35;1.93
09/11/1993 0:00;6.13;4.91;10.12;1.92
10/11/1993 0:00;6.26;4.91;10.27;2.0
11/11/1993 0:00;6.21;4.87;10.71;2.0
12/11/1993 0:00;6.25;4.87;10.63;2.01
15/11/1993 0:00;6.21;4.89;10.5;1.98
16/11/1993 0:00;6.21;5.01;10.86;2.02
17/11/1993 0:00;6.17;5.02;10.68;1.98
18/11/1993 0:00;6.15;5.06;10.86;1.97
19/11/1993 0:00;6.3;5.1;10.68;1.97
22/11/1993 0:00;6.44;5.1;10.71;1.89
23/11/1993 0:00;6.47;5.11;10.94;1.9
24/11/1993 0:00;6.38;5.07;11.35;1.93
26/11/1993 0:00;6.38;5.11;11.48;1.94
29/11/1993 0:00;6.27;5.08;11.2;1.95
30/11/1993 0:00;6.21;5.11;11.09;1.96
01/12/1993 0:00;6.3;5.12;10.94;2.0
02/12/1993 0:00;6.31;5.19;11.07;2.04
03/12/1993 0:00;6.24;5.2;11.02;2.11
06/12/1993 0:00;6.17;5.21;11.07;2.08
07/12/1993 0:00;6.21;5.18;11.07;2.1
08/12/1993 0:00;6.5;5.21;11.09;2.05
09/12/1993 0:00;6.42;5.24;11.04;1.99
10/12/1993 0:00;6.49;5.28;11.38;2.01
13/12/1993 0:00;6.61;5.24;11.81;2.0
14/12/1993 0:00;6.49;5.31;11.56;1.96
15/12/1993 0:00;6.34;5.37;11.71;1.96
16/12/1993 0:00;6.3;5.37;11.84;1.96
17/12/1993 0:00;6.27;5.46;12.3;1.98
20/12/1993 0:00;6.25;5.41;12.02;2.01
21/12/1993 0:00;6.13;5.47;12.07;2.03
22/12/1993 0:00;6.15;5.47;12.2;1.99
23/12/1993 0:00;6.12;5.51;12.07;1.99
27/12/1993 0:00;6.16;5.58;12.17;1.98
28/12/1993 0:00;6.26;5.57;12.02;2.03
29/12/1993 0:00;6.22;5.57;11.97;2.0
30/12/1993 0:00;6.22;5.53;11.74;2.0
31/12/1993 0:00;6.22;5.48;11.63;1.98
03/01/1994 0:00;6.34;5.44;11.87;1.97
04/01/1994 0:00;6.33;5.42;12.15;1.98
05/01/1994 0:00;6.48;5.38;12.25;2.02
06/01/1994 0:00;6.45;5.43;12.04;2.08
07/01/1994 0:00;6.48;5.46;12.12;2.09
10/01/1994 0:00;6.65;5.48;12.2;2.11
11/01/1994 0:00;6.43;5.52;12.07;2.09
12/01/1994 0:00;6.54;5.54;11.97;2.1
13/01/1994 0:00;6.57;5.5;12.1;2.1
14/01/1994 0:00;6.55;5.58;12.07;2.1
17/01/1994 0:00;6.66;5.6;11.84;2.08
18/01/1994 0:00;6.63;5.66;11.76;2.08
19/01/1994 0:00;6.72;5.68;11.53;2.04
20/01/1994 0:00;6.67;5.67;11.38;2.12
21/01/1994 0:00;6.63;5.64;11.38;2.12
24/01/1994 0:00;6.78;5.63;12.07;2.09
25/01/1994 0:00;6.8;5.59;11.99;2.09
26/01/1994 0:00;6.86;5.57;11.61;2.07
27/01/1994 0:00;6.86;5.66;11.76;2.07
28/01/1994 0:00;6.89;5.64;11.89;2.08
31/01/1994 0:00;7.14;5.63;11.63;2.09
01/02/1994 0:00;7.16;5.59;11.63;2.09
02/02/1994 0:00;7.15;5.7;11.61;2.06
03/02/1994 0:00;7.06;5.74;11.48;2.08
04/02/1994 0:00;6.87;5.57;10.75;2.0
07/02/1994 0:00;7.05;5.66;11.22;1.98
08/02/1994 0:00;7.16;5.61;11.09;1.93
09/02/1994 0:00;7.26;5.66;10.99;1.96
10/02/1994 0:00;7.15;5.57;10.94;1.95
11/02/1994 0:00;7.05;5.61;11.01;1.93
14/02/1994 0:00;7.07;5.65;11.17;1.94
15/02/1994 0:00;7.05;5.7;11.27;1.96
16/02/1994 0:00;7.18;5.68;11.3;1.93
17/02/1994 0:00;7.1;5.7;10.91;1.93
18/02/1994 0:00;7.04;5.64;10.89;1.96
22/02/1994 0:00;6.94;5.64;11.09;1.95
23/02/1994 0:00;6.85;5.61;11.07;1.99
24/02/1994 0:00;6.88;5.51;10.94;1.96
25/02/1994 0:00;6.88;5.49;10.94;1.99
28/02/1994 0:00;6.79;5.51;10.94;2.03
01/03/1994 0:00;6.72;5.52;11.09;2.04
02/03/1994 0:00;6.9;5.57;10.96;2.03
03/03/1994 0:00;6.75;5.53;10.89;1.99
04/03/1994 0:00;6.78;5.52;10.89;1.99
07/03/1994 0:00;6.81;5.57;10.81;2.0
08/03/1994 0:00;6.74;5.53;11.32;1.99
09/03/1994 0:00;6.75;5.55;11.45;1.99
10/03/1994 0:00;6.59;5.5;11.58;1.99
11/03/1994 0:00;6.67;5.54;11.56;2.01
14/03/1994 0:00;6.63;5.54;11.89;2.06
15/03/1994 0:00;6.64;5.52;11.87;2.08
16/03/1994 0:00;6.65;5.46;12.05;2.08
17/03/1994 0:00;6.81;5.42;11.97;2.08
18/03/1994 0:00;6.96;5.5;11.82;2.08
21/03/1994 0:00;6.96;5.47;12.13;2.04
